NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,NU_NOTA_REDACAO,IDX
400,400,400,400,400,238009
400,400,400,400,400,238010
400,600,400,600,400,238011
400,600,600,600,600,238012
400,400,600,400,0,238013
400,600,600,600,200,238014
400,400,600,600,800,238015
400,400,400,400,600,238016
600,600,600,600,200,238017
400,400,400,400,0,238018
600,600,600,800,600,238019
400,400,400,600,400,238020
400,600,400,400,600,238021
400,600,600,400,0,238022
400,400,400,400,400,238023
400,400,400,400,400,238024
600,600,600,600,600,238025
400,600,400,600,800,238026
400,600,600,600,400,238027
400,600,600,600,400,238028
400,400,600,600,400,238029
400,600,400,600,600,238030
400,400,400,400,200,238031
400,600,600,600,600,238032
400,600,600,400,800,238033
400,600,600,600,400,238034
400,600,400,400,600,238035
400,400,400,600,600,238036
400,400,600,600,600,238037
400,600,400,400,400,238038
400,600,600,400,400,238039
400,400,400,400,600,238040
400,600,600,600,600,238041
600,600,400,600,400,238042
400,400,400,400,400,238043
600,600,400,400,400,238044
400,600,400,600,400,238045
600,400,400,400,200,238046
400,600,600,600,600,238047
600,400,400,600,0,238048
600,600,600,600,400,238049
400,400,400,400,200,238050
400,400,400,400,600,238051
400,600,400,600,600,238052
400,400,600,600,800,238053
400,400,400,400,600,238054
400,400,400,400,400,238055
600,600,600,400,400,238056
400,600,400,400,400,238057
400,600,400,600,400,238058
400,400,400,400,400,238059
600,600,600,400,600,238060
600,600,600,600,600,238061
400,600,400,600,200,238062
400,600,400,600,600,238063
400,400,400,600,400,238064
400,600,400,600,400,238065
400,600,400,600,400,238066
600,600,400,600,400,238067
400,600,400,400,400,238068
400,600,400,400,600,238069
400,600,400,600,600,238070
400,600,400,600,400,238071
400,600,400,400,600,238072
600,600,600,600,800,238073
600,600,400,600,400,238074
400,400,600,600,400,238075
600,600,400,400,400,238076
400,400,400,400,600,238077
400,400,400,400,400,238078
400,600,400,400,600,238079
400,600,600,400,400,238080
400,600,400,600,600,238081
400,400,400,400,400,238082
400,600,400,400,400,238083
600,600,600,600,600,238084
600,400,600,400,400,238085
400,400,400,400,600,238086
400,400,400,400,600,238087
400,600,600,400,400,238088
400,600,600,600,600,238089
600,600,600,800,800,238090
600,600,600,600,600,238091
400,400,600,600,600,238092
400,400,600,600,400,238093
400,400,400,400,0,238094
400,600,600,600,600,238095
400,600,600,600,600,238096
400,400,400,400,600,238097
600,600,600,800,600,238098
400,400,400,400,400,238099
400,400,400,600,400,238100
600,600,600,600,400,238101
400,600,600,600,600,238102
600,600,600,600,600,238103
400,600,400,600,400,238104
400,400,600,400,600,238105
600,600,600,400,600,238106
400,400,400,400,600,238107
400,400,400,400,400,238108
600,400,600,600,400,238109
600,600,400,600,400,238110
400,600,400,400,600,238111
400,400,400,400,400,238112
600,600,400,600,400,238113
600,600,600,600,600,238114
400,400,400,400,400,238115
400,400,400,400,400,238116
400,400,400,400,0,238117
600,600,600,600,600,238118
400,600,400,600,400,238119
400,600,200,400,600,238120
600,600,600,600,400,238121
600,600,600,600,600,238122
400,600,400,400,200,238123
600,400,400,600,400,238124
400,400,600,600,600,238125
400,400,400,600,400,238126
600,600,400,600,400,238127
400,600,400,400,600,238128
400,400,400,600,600,238129
400,400,600,400,600,238130
400,600,600,600,400,238131
400,600,600,400,600,238132
400,600,600,600,400,238133
400,600,600,600,600,238134
400,600,400,400,600,238135
400,400,600,600,400,238136
400,600,400,600,400,238137
400,400,400,400,600,238138
600,600,600,600,400,238139
600,400,400,600,600,238140
400,400,400,600,600,238141
400,400,400,400,600,238142
400,600,400,600,400,238143
600,600,600,600,600,238144
400,400,400,600,400,238145
600,600,600,400,600,238146
600,600,600,600,200,238147
600,600,600,800,600,238148
400,600,600,600,400,238149
400,600,600,600,600,238150
400,400,400,400,600,238151
600,600,600,600,600,238152
400,400,400,400,0,238153
400,400,400,400,0,238154
600,600,600,600,400,238155
600,400,600,600,600,238156
400,400,600,600,600,238157
400,600,400,600,400,238158
400,400,400,400,400,238159
400,600,400,400,600,238160
400,400,400,400,600,238161
400,400,400,600,400,238162
400,600,600,600,600,238163
400,400,400,400,600,238164
600,400,400,400,400,238165
600,600,600,600,800,238166
600,600,600,600,600,238167
600,600,600,800,800,238168
400,600,600,600,1000,238169
600,600,600,600,400,238170
400,600,400,400,400,238171
400,400,600,400,200,238172
400,600,400,400,600,238173
600,600,600,600,600,238174
400,400,400,400,400,238175
600,600,400,600,400,238176
400,600,400,400,600,238177
400,400,400,400,600,238178
400,600,400,400,600,238179
600,600,600,600,600,238180
400,400,400,600,400,238181
400,400,400,400,400,238182
400,400,400,400,400,238183
600,600,600,600,400,238184
400,600,600,600,600,238185
600,600,600,400,600,238186
400,600,400,600,600,238187
400,400,600,600,400,238188
400,400,400,400,400,238189
400,600,400,400,600,238190
600,600,600,600,400,238191
400,400,600,400,600,238192
400,400,400,400,400,238193
400,600,400,600,400,238194
400,600,400,400,400,238195
400,400,400,400,600,238196
400,600,600,400,600,238197
400,600,400,400,400,238198
400,400,400,600,400,238199
400,400,400,400,600,238200
600,600,400,600,600,238201
600,600,600,600,800,238202
400,400,400,400,400,238203
400,400,400,400,600,238204
400,400,400,400,400,238205
400,400,400,400,600,238206
600,600,600,600,800,238207
600,600,600,800,800,238208
400,600,400,400,400,238209
400,600,600,600,600,238210
400,600,600,400,400,238211
400,400,600,400,400,238212
400,400,400,600,400,238213
400,600,600,600,400,238214
400,400,400,400,400,238215
400,400,400,400,400,238216
600,600,600,600,600,238217
600,600,600,800,400,238218
400,600,400,400,400,238219
400,400,400,400,400,238220
400,400,400,600,600,238221
400,400,400,400,400,238222
400,400,400,400,400,238223
400,600,600,400,600,238224
400,600,400,400,200,238225
400,600,600,400,400,238226
400,600,400,400,400,238227
600,600,600,600,400,238228
600,600,600,600,400,238229
400,600,600,400,400,238230
400,600,600,600,600,238231
400,600,400,600,200,238232
400,600,600,600,600,238233
600,600,600,600,600,238234
400,600,400,600,600,238235
400,400,400,400,600,238236
400,600,600,400,600,238237
600,600,600,600,600,238238
600,600,600,600,800,238239
400,600,400,600,400,238240
600,600,600,600,600,238241
600,600,600,600,800,238242
600,600,400,600,600,238243
400,600,600,400,600,238244
400,400,400,600,400,238245
600,600,600,600,600,238246
400,600,400,600,400,238247
600,600,600,600,600,238248
600,400,600,600,400,238249
400,600,600,400,600,238250
400,600,600,600,400,238251
400,600,600,600,600,238252
400,400,600,800,600,238253
600,600,600,600,600,238254
400,600,600,400,600,238255
400,600,600,400,800,238256
600,800,600,800,800,238257
400,400,400,400,400,238258
400,400,400,400,400,238259
400,600,600,400,0,238260
400,600,400,600,600,238261
400,600,400,600,600,238262
400,400,400,400,400,238263
600,600,600,400,600,238264
400,600,400,600,600,238265
400,600,400,400,400,238266
400,600,400,600,600,238267
400,600,400,400,800,238268
400,600,600,600,600,238269
400,400,400,400,400,238270
400,600,600,600,600,238271
600,600,600,600,600,238272
400,400,400,600,600,238273
600,600,400,400,400,238274
400,600,400,600,400,238275
600,600,400,400,800,238276
400,600,400,400,400,238277
600,600,400,400,400,238278
600,600,600,600,600,238279
400,600,600,600,600,238280
400,400,400,400,200,238281
600,400,600,400,600,238282
600,600,400,400,800,238283
400,400,600,400,600,238284
400,600,400,600,400,238285
400,600,600,600,400,238286
600,600,600,600,600,238287
400,400,400,600,0,238288
400,600,400,400,400,238289
400,400,400,400,400,238290
400,400,400,400,200,238291
600,600,600,600,600,238292
600,600,600,600,400,238293
600,800,600,800,800,238294
400,400,400,400,0,238295
600,400,600,400,400,238296
400,600,600,600,600,238297
400,400,600,600,600,238298
600,600,400,600,400,238299
400,400,400,600,0,238300
400,400,400,400,400,238301
400,600,600,600,600,238302
400,400,600,600,400,238303
400,600,600,400,600,238304
600,600,600,400,600,238305
400,400,600,400,600,238306
600,400,600,600,600,238307
400,400,400,400,400,238308
600,600,600,600,600,238309
400,400,400,600,400,238310
400,600,600,600,600,238311
400,400,400,600,0,238312
600,600,600,600,600,238313
400,400,600,400,600,238314
400,600,600,600,600,238315
400,600,400,400,400,238316
400,400,400,400,0,238317
400,400,400,400,400,238318
400,400,400,400,400,238319
400,600,600,400,400,238320
600,600,600,600,800,238321
400,400,400,400,400,238322
600,400,400,400,400,238323
400,600,600,600,400,238324
400,600,600,600,600,238325
400,400,400,400,600,238326
600,600,400,600,200,238327
600,600,600,600,600,238328
600,600,600,400,600,238329
600,600,600,600,400,238330
400,600,600,600,600,238331
600,600,600,600,800,238332
400,400,400,400,200,238333
400,600,400,400,400,238334
400,600,600,400,600,238335
400,600,600,400,400,238336
400,400,600,400,400,238337
400,600,400,600,400,238338
400,400,400,600,400,238339
400,600,600,600,600,238340
400,400,400,400,400,238341
400,400,400,400,400,238342
400,600,400,600,400,238343
400,400,400,400,600,238344
400,600,400,600,400,238345
400,400,400,600,600,238346
400,600,600,600,600,238347
400,400,400,400,200,238348
600,600,400,600,600,238349
400,400,400,600,400,238350
400,400,400,400,400,238351
400,400,400,400,400,238352
400,400,600,600,600,238353
400,400,400,400,200,238354
400,400,600,400,600,238355
600,400,400,600,600,238356
400,600,600,600,400,238357
400,400,400,400,400,238358
400,400,400,600,600,238359
400,600,600,600,600,238360
600,400,400,400,400,238361
400,400,400,400,400,238362
600,600,400,400,200,238363
600,400,400,600,400,238364
600,600,600,600,600,238365
400,600,400,400,400,238366
400,400,600,600,400,238367
400,600,400,600,400,238368
600,400,600,600,400,238369
400,400,400,600,600,238370
400,600,400,400,600,238371
400,600,600,600,400,238372
600,600,600,600,400,238373
400,400,400,400,0,238374
400,600,400,600,600,238375
400,600,400,600,400,238376
400,600,600,600,400,238377
400,600,400,600,600,238378
400,400,400,400,600,238379
400,400,400,400,600,238380
400,600,400,400,400,238381
400,600,400,400,600,238382
400,400,400,400,400,238383
400,600,600,400,600,238384
400,400,400,600,400,238385
400,400,400,400,400,238386
400,400,600,400,400,238387
400,400,600,400,600,238388
400,600,600,600,400,238389
400,600,600,600,800,238390
400,600,400,600,600,238391
400,400,400,400,0,238392
400,400,400,400,400,238393
400,400,400,400,200,238394
400,400,400,400,600,238395
600,600,600,600,600,238396
400,400,400,400,400,238397
600,600,400,400,600,238398
400,600,400,600,400,238399
400,600,400,400,600,238400
400,400,600,400,400,238401
600,600,400,600,600,238402
600,600,600,400,400,238403
400,600,400,400,600,238404
600,600,600,600,600,238405
400,400,400,600,200,238406
600,600,400,600,400,238407
400,400,400,600,800,238408
400,400,600,600,400,238409
600,600,600,600,600,238410
400,600,400,600,600,238411
600,600,600,400,600,238412
400,400,400,400,0,238413
400,400,400,400,400,238414
600,600,600,600,400,238415
400,400,600,400,400,238416
400,400,400,400,600,238417
600,600,600,600,400,238418
600,600,600,600,600,238419
400,400,400,400,400,238420
600,600,600,400,400,238421
400,600,600,600,800,238422
400,400,400,400,400,238423
400,600,400,400,600,238424
600,600,600,600,600,238425
400,600,400,400,600,238426
600,600,600,600,0,238427
400,400,400,400,400,238428
400,400,400,400,800,238429
600,600,600,600,600,238430
400,600,600,600,600,238431
600,600,600,800,600,238432
400,600,400,400,600,238433
400,600,600,400,600,238434
400,400,400,600,600,238435
400,600,400,400,400,238436
400,600,400,400,400,238437
400,600,400,600,400,238438
400,400,600,400,200,238439
400,600,400,600,600,238440
400,600,600,400,600,238441
400,600,600,600,800,238442
400,600,400,400,600,238443
400,400,400,400,200,238444
600,600,600,600,400,238445
400,400,400,400,600,238446
600,600,600,600,600,238447
600,600,600,600,600,238448
600,600,600,800,600,238449
400,600,400,400,200,238450
400,400,400,400,600,238451
600,600,600,600,600,238452
400,600,600,400,800,238453
400,600,600,400,400,238454
400,400,400,600,600,238455
600,400,400,600,600,238456
400,400,400,400,400,238457
400,400,600,400,800,238458
400,600,400,600,600,238459
400,600,400,600,600,238460
400,400,600,600,400,238461
400,600,400,600,600,238462
600,400,400,600,600,238463
400,400,400,400,600,238464
400,400,400,400,400,238465
400,600,600,400,600,238466
600,600,600,600,800,238467
400,600,600,400,600,238468
400,400,400,400,400,238469
600,600,600,600,600,238470
400,400,400,600,200,238471
400,400,400,400,400,238472
600,600,600,600,600,238473
400,400,400,600,800,238474
400,600,600,600,600,238475
400,600,600,600,800,238476
600,600,600,600,600,238477
400,400,400,400,200,238478
400,400,400,600,600,238479
400,600,600,600,600,238480
400,400,400,600,600,238481
400,400,400,400,400,238482
600,800,600,600,600,238483
400,600,600,600,600,238484
400,400,400,600,600,238485
400,400,400,400,400,238486
400,400,400,400,400,238487
600,600,600,600,600,238488
400,400,400,400,600,238489
400,600,600,600,600,238490
400,400,400,400,600,238491
400,400,400,400,600,238492
400,600,400,400,600,238493
400,600,600,400,400,238494
400,600,600,600,600,238495
400,400,400,600,600,238496
400,400,400,400,400,238497
400,400,400,400,400,238498
400,600,600,600,600,238499
400,600,600,600,600,238500
400,400,400,400,0,238501
400,400,400,400,400,238502
600,600,600,600,600,238503
600,600,400,600,400,238504
600,600,600,600,600,238505
400,600,400,400,400,238506
600,600,600,600,600,238507
400,400,400,400,400,238508
400,600,400,400,600,238509
400,400,600,600,600,238510
400,600,600,400,600,238511
400,400,400,400,600,238512
400,400,400,400,400,238513
400,400,400,400,200,238514
600,600,600,600,600,238515
400,600,400,600,400,238516
400,400,400,400,200,238517
600,600,600,400,400,238518
400,600,600,400,600,238519
400,600,400,400,0,238520
400,600,400,400,400,238521
600,400,400,600,200,238522
600,600,600,400,600,238523
400,400,400,400,400,238524
400,400,400,400,0,238525
600,600,600,400,600,238526
400,400,400,400,400,238527
400,600,200,400,600,238528
400,400,600,400,400,238529
600,600,600,400,600,238530
400,400,400,400,400,238531
400,600,600,800,800,238532
600,600,600,600,600,238533
400,400,400,400,0,238534
400,600,600,600,600,238535
600,800,600,600,800,238536
600,600,600,600,800,238537
400,600,600,600,400,238538
600,600,600,400,800,238539
600,600,400,400,800,238540
600,600,600,600,400,238541
600,600,600,600,600,238542
600,400,600,600,0,238543
400,400,400,400,400,238544
400,600,400,400,400,238545
400,600,600,600,600,238546
400,600,600,400,400,238547
400,400,600,400,400,238548
400,600,400,400,400,238549
400,400,400,600,400,238550
400,400,600,400,400,238551
400,600,400,400,600,238552
600,400,400,400,400,238553
400,600,600,400,600,238554
600,600,600,600,400,238555
400,400,400,400,400,238556
400,400,400,400,0,238557
400,400,400,400,400,238558
400,600,600,600,600,238559
400,400,400,400,0,238560
400,600,400,400,800,238561
600,800,600,800,600,238562
400,400,600,400,400,238563
400,400,400,600,400,238564
400,600,600,600,600,238565
400,400,400,400,600,238566
400,400,400,400,600,238567
400,400,400,400,600,238568
400,600,600,600,800,238569
600,600,600,600,400,238570
600,600,600,600,400,238571
400,400,400,400,600,238572
400,400,400,400,400,238573
400,600,400,400,400,238574
400,600,600,600,600,238575
600,600,600,600,400,238576
400,600,600,400,600,238577
400,400,400,400,600,238578
400,600,400,400,400,238579
400,400,400,400,400,238580
600,600,600,600,800,238581
400,400,400,400,200,238582
400,600,400,600,400,238583
600,600,400,600,600,238584
400,400,400,400,400,238585
400,600,400,400,400,238586
400,600,600,600,400,238587
400,400,600,400,800,238588
400,600,400,600,400,238589
400,600,600,600,600,238590
400,400,600,400,400,238591
600,600,600,600,600,238592
400,400,400,400,400,238593
400,400,400,400,400,238594
600,800,600,600,800,238595
400,400,400,600,600,238596
400,600,600,600,600,238597
400,600,400,400,400,238598
400,400,400,400,400,238599
400,600,400,400,600,238600
400,400,600,600,600,238601
400,400,400,400,400,238602
600,600,600,600,600,238603
400,400,600,400,600,238604
400,600,600,600,600,238605
400,400,400,400,600,238606
400,400,600,400,800,238607
