UF_RESIDENCIA,IDADE,TP_SEXO,ST_CONCLUSAO,ANO_CONCLUIU,TP_ESCOLA,TP_ESTADO_CIVIL,TP_COR_RACA,IDX
25,17,0,2,0,2,0,1,270658
19,17,0,2,0,2,0,1,270659
14,16,0,3,0,0,0,3,270660
21,18,0,1,2012,0,0,3,270661
14,18,0,2,0,1,0,1,270662
13,17,1,3,0,0,0,3,270663
25,43,0,4,0,0,0,1,270664
13,17,0,2,0,1,0,1,270665
13,15,0,3,0,0,0,1,270666
6,16,1,3,0,0,0,3,270667
15,15,0,4,0,0,0,3,270668
25,17,0,2,0,2,0,1,270669
12,31,0,1,2004,0,0,1,270670
5,35,0,1,2010,0,1,3,270671
17,44,0,3,0,0,1,3,270672
18,28,1,1,2004,0,0,3,270673
25,16,0,3,0,0,0,1,270674
19,18,0,1,2012,0,0,1,270675
14,29,0,1,2009,0,1,3,270676
8,17,1,3,0,0,0,1,270677
25,19,1,1,2011,0,0,1,270678
6,16,0,3,0,0,0,3,270679
13,18,0,1,2012,0,0,3,270680
14,21,0,2,0,1,0,3,270681
6,16,1,2,0,1,0,3,270682
25,20,1,1,2010,0,0,3,270683
17,24,0,1,2008,0,0,1,270684
13,34,0,1,2004,0,1,3,270685
7,20,0,1,2011,0,0,3,270686
5,32,1,1,2004,0,0,3,270687
13,21,0,1,2010,0,0,3,270688
17,18,1,3,0,0,0,3,270689
16,17,0,3,0,0,0,2,270690
25,30,0,1,2004,0,1,1,270691
11,18,1,2,0,1,0,3,270692
14,20,0,1,2011,0,0,3,270693
21,17,0,2,0,1,0,3,270694
25,17,0,3,0,0,0,1,270695
19,20,1,1,2012,0,0,2,270696
13,18,0,1,2012,0,0,3,270697
19,18,1,2,0,1,0,1,270698
2,18,0,2,0,1,0,3,270699
18,25,0,1,2011,0,1,3,270700
18,15,0,3,0,0,0,3,270701
19,17,0,3,0,0,0,3,270702
11,19,0,1,2011,0,0,3,270703
17,16,1,3,0,0,0,3,270704
14,19,0,1,2012,0,0,3,270705
6,24,0,1,2006,0,1,1,270706
5,16,1,3,0,0,0,3,270707
20,18,0,2,0,1,0,1,270708
14,31,1,3,0,0,1,3,270709
21,17,1,2,0,1,0,3,270710
20,18,1,3,0,0,0,3,270711
5,20,1,1,2010,0,0,1,270712
10,32,0,1,2004,0,0,2,270713
25,17,0,2,0,1,0,3,270714
11,20,1,1,2010,0,0,3,270715
25,20,1,1,2011,0,0,2,270716
17,19,0,1,2011,0,1,1,270717
25,17,1,2,0,2,0,1,270718
7,18,0,2,0,2,0,3,270719
17,17,1,3,0,0,0,1,270720
13,18,1,1,2012,0,0,1,270721
25,17,0,2,0,2,0,3,270722
13,17,0,2,0,1,0,3,270723
24,18,1,1,2012,0,0,1,270724
25,17,1,2,0,2,0,1,270725
25,16,1,3,0,0,0,1,270726
6,49,0,3,0,0,1,1,270727
13,39,0,1,2004,0,0,1,270728
13,18,1,2,0,1,0,1,270729
6,18,0,1,2012,0,0,1,270730
25,18,1,2,0,2,0,1,270731
25,38,0,1,2008,0,0,2,270732
10,29,0,1,2004,0,0,3,270733
13,20,0,1,2010,0,0,2,270734
17,18,0,2,0,2,0,1,270735
14,24,0,4,0,0,0,4,270736
19,17,1,2,0,1,0,1,270737
5,18,0,3,0,0,0,1,270738
14,19,1,2,0,1,0,3,270739
8,17,0,2,0,1,0,3,270740
16,17,0,1,2012,0,0,3,270741
25,26,1,1,2005,0,0,3,270742
5,19,0,1,2012,0,0,3,270743
10,23,1,1,2008,0,0,3,270744
25,17,0,2,0,2,0,1,270745
13,47,1,4,0,0,1,1,270746
13,17,0,2,0,1,0,3,270747
2,29,0,1,2005,0,1,3,270748
20,18,1,1,2012,0,0,1,270749
10,15,0,3,0,0,0,1,270750
16,16,0,3,0,0,0,1,270751
5,16,0,3,0,0,0,1,270752
17,17,1,2,0,2,0,2,270753
15,47,0,2,0,1,0,3,270754
14,19,0,1,2011,0,0,3,270755
9,19,0,2,0,1,1,3,270756
19,22,0,2,0,1,0,3,270757
18,41,0,3,0,0,1,3,270758
6,18,0,1,2012,0,0,3,270759
16,20,1,4,0,0,0,1,270760
6,18,1,2,0,2,0,3,270761
6,43,0,1,2005,0,1,3,270762
19,30,0,1,2004,0,1,1,270763
25,15,0,3,0,0,0,3,270764
20,23,1,1,2008,0,0,3,270765
20,24,0,1,2006,0,0,3,270766
25,16,0,3,0,0,0,1,270767
6,18,1,2,0,1,0,3,270768
14,19,1,1,2011,0,0,2,270769
7,22,0,1,2009,0,0,2,270770
5,19,0,2,0,1,0,4,270771
9,17,0,2,0,1,0,1,270772
5,18,1,3,0,0,0,2,270773
13,18,1,2,0,1,0,2,270774
17,17,0,3,0,0,0,1,270775
23,43,0,1,2006,0,1,3,270776
16,17,0,2,0,1,0,3,270777
19,24,0,1,2008,0,0,1,270778
13,20,0,1,2011,0,0,2,270779
4,19,1,1,2012,0,0,5,270780
8,16,1,3,0,0,0,1,270781
16,18,1,1,2012,0,0,1,270782
6,17,1,2,0,1,0,3,270783
16,17,0,2,0,1,0,1,270784
11,18,0,2,0,1,0,3,270785
5,19,0,1,2012,0,0,3,270786
18,23,1,1,2009,0,0,3,270787
20,20,0,2,0,1,0,3,270788
18,19,0,3,0,0,0,2,270789
17,32,0,1,2004,0,0,3,270790
6,16,1,3,0,0,0,3,270791
13,20,1,1,2011,0,0,2,270792
9,24,0,4,0,0,0,1,270793
25,17,1,2,0,1,0,1,270794
26,20,0,1,2010,0,0,3,270795
15,19,1,2,0,1,0,1,270796
16,18,1,2,0,1,0,1,270797
25,20,0,1,2010,0,0,3,270798
20,18,0,1,2012,0,0,1,270799
13,18,1,1,2012,0,0,3,270800
21,24,0,1,2006,0,0,1,270801
20,24,1,1,2006,0,0,1,270802
2,26,0,1,2004,0,0,3,270803
14,19,0,3,0,0,0,3,270804
21,31,0,1,2009,0,0,1,270805
19,18,1,2,0,1,0,3,270806
11,17,1,3,0,0,0,3,270807
12,20,0,1,2010,0,0,3,270808
6,19,1,2,0,1,0,3,270809
10,19,0,1,2012,0,0,2,270810
25,17,0,3,0,0,0,1,270811
17,18,0,1,2012,0,0,3,270812
7,18,1,2,0,1,0,1,270813
22,34,0,1,2008,0,1,1,270814
13,19,0,2,0,1,0,3,270815
13,21,0,1,2012,0,0,3,270816
5,17,1,2,0,2,0,3,270817
14,22,0,1,2010,0,0,3,270818
26,34,0,1,2004,0,0,3,270819
25,21,0,1,2010,0,0,1,270820
26,18,0,1,2012,0,0,3,270821
2,16,0,3,0,0,0,3,270822
11,20,0,1,2012,0,0,3,270823
7,17,0,2,0,1,0,3,270824
17,36,1,1,2004,0,2,2,270825
2,15,0,3,0,0,0,3,270826
25,20,1,1,2010,0,0,1,270827
25,21,1,1,2009,0,0,1,270828
19,18,0,2,0,1,0,3,270829
13,19,0,1,2011,0,0,3,270830
24,17,0,3,0,0,0,1,270831
6,19,0,2,0,1,0,1,270832
27,20,0,1,2010,0,0,3,270833
25,17,0,2,0,1,0,1,270834
25,17,0,2,0,2,0,1,270835
13,26,0,1,2004,0,0,3,270836
16,18,0,2,0,1,0,1,270837
19,18,1,2,0,1,0,2,270838
12,55,0,1,2004,0,1,3,270839
12,18,1,2,0,2,0,2,270840
17,17,1,3,0,0,0,3,270841
21,18,1,1,2012,0,0,1,270842
11,18,1,1,2012,0,0,3,270843
13,17,0,2,0,1,0,3,270844
13,15,1,4,0,0,0,3,270845
16,15,1,3,0,0,0,1,270846
13,35,0,1,2004,0,0,3,270847
5,19,0,1,2012,0,0,3,270848
13,17,1,3,0,0,0,2,270849
13,24,0,4,0,0,1,3,270850
25,17,0,2,0,2,0,1,270851
21,17,0,2,0,2,0,1,270852
21,27,0,4,0,0,0,1,270853
14,15,0,3,0,0,0,1,270854
13,20,1,1,2010,0,0,3,270855
9,18,0,2,0,2,0,1,270856
25,18,0,2,0,1,0,1,270857
6,17,1,3,0,0,0,3,270858
17,42,0,1,2012,0,0,0,270859
11,22,1,1,2010,0,0,3,270860
6,48,0,1,2009,0,0,1,270861
25,16,0,3,0,0,0,1,270862
20,19,1,1,2011,0,0,1,270863
19,20,1,1,2010,0,0,1,270864
5,19,0,1,2012,0,0,1,270865
13,17,1,2,0,1,0,1,270866
21,34,1,1,2008,0,0,1,270867
19,18,0,1,2012,0,0,1,270868
13,17,1,2,0,1,0,1,270869
19,18,0,2,0,2,0,1,270870
25,19,0,1,2011,0,0,2,270871
9,18,0,1,2012,0,0,1,270872
13,18,1,1,2012,0,0,3,270873
13,20,1,1,2011,0,0,3,270874
14,20,0,2,0,1,0,4,270875
25,24,1,4,0,0,1,2,270876
19,23,1,1,2008,0,0,2,270877
6,25,1,1,2006,0,0,1,270878
13,22,1,1,2008,0,1,3,270879
5,18,0,3,0,0,0,1,270880
5,26,0,1,2008,0,0,1,270881
13,15,0,3,0,0,0,3,270882
25,16,0,3,0,0,0,1,270883
24,19,0,1,2011,0,0,1,270884
13,21,1,1,2010,0,0,2,270885
14,19,1,2,0,1,0,2,270886
19,18,1,2,0,2,0,1,270887
6,18,1,2,0,1,0,3,270888
4,18,1,2,0,2,0,1,270889
15,19,1,1,2012,0,0,1,270890
4,22,0,1,2010,0,0,5,270891
13,16,0,3,0,0,0,3,270892
5,19,1,4,0,0,0,1,270893
6,17,0,2,0,2,0,3,270894
9,21,1,1,2010,0,0,2,270895
4,19,0,1,2012,0,0,3,270896
13,27,0,1,2006,0,0,3,270897
17,17,0,2,0,1,0,3,270898
9,19,1,1,2012,0,0,3,270899
25,17,0,2,0,1,0,3,270900
19,17,1,2,0,2,0,1,270901
13,22,0,4,0,0,0,1,270902
13,17,1,2,0,1,0,3,270903
5,20,0,4,0,0,0,2,270904
6,18,1,2,0,1,0,3,270905
25,24,1,4,0,0,1,1,270906
20,21,1,1,2009,0,0,3,270907
26,24,0,1,2007,0,0,1,270908
25,17,1,3,0,0,0,4,270909
6,17,1,3,0,0,0,3,270910
27,19,1,2,0,1,0,3,270911
9,19,1,1,2012,0,0,2,270912
15,17,1,2,0,2,0,3,270913
8,19,1,1,2012,0,0,3,270914
25,17,1,2,0,2,0,1,270915
16,36,1,1,2004,0,0,1,270916
7,19,0,1,2012,0,0,3,270917
21,18,1,1,2012,0,0,1,270918
16,19,1,1,2011,0,0,1,270919
25,17,1,2,0,1,0,1,270920
6,18,1,3,0,0,0,3,270921
10,25,0,1,2005,0,0,3,270922
14,16,0,3,0,0,0,3,270923
16,17,0,2,0,1,0,3,270924
6,18,1,3,0,0,0,3,270925
24,17,0,2,0,1,0,1,270926
2,22,0,2,0,1,0,3,270927
9,23,1,1,2009,0,0,1,270928
26,31,0,1,2004,0,0,2,270929
7,17,0,2,0,2,0,3,270930
17,16,0,3,0,0,0,1,270931
25,18,1,2,0,1,0,3,270932
12,26,0,1,2005,0,0,1,270933
13,38,0,1,2004,0,1,3,270934
5,18,0,2,0,1,0,1,270935
19,19,0,1,2012,0,0,3,270936
18,19,0,3,0,0,1,3,270937
6,19,0,1,2011,0,0,3,270938
10,27,1,1,2008,0,0,3,270939
9,18,1,2,0,1,0,1,270940
16,17,0,2,0,2,0,1,270941
5,26,0,1,2005,0,0,3,270942
19,24,1,1,2012,0,0,3,270943
25,17,0,2,0,1,0,3,270944
13,16,0,3,0,0,0,1,270945
13,29,0,1,2004,0,2,3,270946
13,30,0,1,2004,0,0,2,270947
13,18,1,1,2012,0,0,1,270948
17,24,0,1,2008,0,1,3,270949
7,40,0,1,2004,0,0,2,270950
15,40,0,1,2004,0,0,3,270951
16,18,0,3,0,0,0,1,270952
21,23,0,1,2010,0,0,1,270953
25,17,0,2,0,1,0,1,270954
17,23,0,1,2010,0,0,0,270955
25,17,1,2,0,1,0,1,270956
17,21,0,1,2010,0,0,2,270957
19,18,1,2,0,1,0,1,270958
2,17,1,2,0,2,0,3,270959
5,29,0,1,2004,0,0,3,270960
21,36,1,1,2004,0,0,1,270961
25,16,1,3,0,0,0,1,270962
13,16,1,3,0,0,0,3,270963
25,27,0,1,2004,0,1,1,270964
21,25,0,2,0,1,0,1,270965
26,19,1,1,2011,0,0,3,270966
5,16,0,3,0,0,0,1,270967
16,21,1,4,0,0,1,1,270968
12,35,0,3,0,0,1,3,270969
2,38,0,1,2012,0,2,3,270970
25,19,1,1,2012,0,0,1,270971
15,36,1,1,2004,0,0,2,270972
21,42,0,1,2004,0,1,1,270973
6,17,1,3,0,0,0,3,270974
5,18,0,2,0,1,0,3,270975
5,16,1,3,0,0,0,2,270976
6,16,1,2,0,1,0,3,270977
25,16,1,3,0,0,0,1,270978
7,23,1,1,2007,0,0,1,270979
6,17,1,2,0,1,0,3,270980
8,30,1,1,2004,0,1,3,270981
12,47,0,1,2004,0,0,2,270982
19,21,0,1,2009,0,0,3,270983
16,19,0,1,2012,0,0,1,270984
19,19,1,2,0,1,0,3,270985
15,16,0,3,0,0,0,1,270986
11,32,1,1,2004,0,1,1,270987
10,19,1,2,0,1,0,2,270988
14,17,0,2,0,1,0,3,270989
16,16,0,3,0,0,0,3,270990
25,17,0,2,0,2,0,1,270991
19,51,0,2,0,2,0,3,270992
6,18,1,1,2012,0,0,3,270993
13,19,1,1,2012,0,0,2,270994
4,21,0,1,2009,0,0,1,270995
8,21,1,1,2009,0,0,3,270996
8,26,1,1,2008,0,0,0,270997
6,20,0,1,2012,0,0,1,270998
6,16,0,2,0,1,0,3,270999
27,17,0,2,0,1,0,3,271000
13,18,0,2,0,2,0,1,271001
11,17,0,3,0,0,0,2,271002
16,34,1,3,0,0,1,1,271003
6,16,1,3,0,0,0,1,271004
25,17,0,2,0,1,0,3,271005
25,30,0,1,2004,0,0,2,271006
5,21,1,2,0,1,0,1,271007
8,21,1,1,2009,0,0,3,271008
25,22,1,1,2012,0,1,3,271009
14,18,1,1,2012,0,0,3,271010
4,19,1,1,2012,0,0,3,271011
19,18,0,2,0,1,0,3,271012
26,16,0,3,0,0,0,1,271013
17,16,0,4,0,0,0,0,271014
16,18,0,1,2012,0,0,1,271015
11,50,0,1,2004,0,1,2,271016
25,17,1,2,0,2,0,1,271017
25,18,1,2,0,1,0,3,271018
7,16,0,3,0,0,0,1,271019
6,17,0,2,0,1,0,3,271020
15,37,0,1,2004,0,2,3,271021
6,18,0,2,0,1,0,2,271022
14,22,0,1,2009,0,0,3,271023
20,18,1,2,0,1,0,1,271024
19,19,1,2,0,2,0,1,271025
14,17,1,3,0,0,0,0,271026
18,28,0,1,2005,0,0,3,271027
10,37,1,1,2007,0,1,2,271028
6,16,0,3,0,0,0,3,271029
6,18,0,1,2012,0,0,3,271030
17,16,0,3,0,0,0,1,271031
5,16,1,3,0,0,0,3,271032
6,17,0,3,0,0,0,3,271033
10,18,1,2,0,1,0,1,271034
4,18,1,1,2012,0,0,1,271035
11,19,0,1,2011,0,0,1,271036
26,44,0,4,0,0,1,3,271037
13,18,0,1,2012,0,0,3,271038
5,19,1,1,2012,0,0,2,271039
25,20,0,1,2010,0,0,1,271040
17,17,0,3,0,0,0,3,271041
13,18,1,1,2012,0,0,1,271042
25,19,1,1,2012,0,0,1,271043
12,36,0,1,2004,0,1,3,271044
22,19,0,1,2011,0,1,1,271045
25,17,0,2,0,1,0,0,271046
25,17,1,2,0,2,0,1,271047
9,16,1,2,0,1,0,3,271048
18,26,1,1,2007,0,0,3,271049
14,21,1,1,2012,0,0,2,271050
4,29,0,2,0,1,0,3,271051
25,18,0,1,2012,0,0,3,271052
21,27,0,1,2011,0,0,1,271053
9,17,0,2,0,2,0,1,271054
18,21,0,3,0,0,0,3,271055
17,17,0,2,0,2,0,3,271056
25,16,1,3,0,0,0,1,271057
6,17,0,3,0,0,0,1,271058
2,19,0,1,2010,0,0,3,271059
24,16,1,3,0,0,0,1,271060
21,17,0,2,0,1,0,1,271061
26,20,0,1,2012,0,1,4,271062
6,23,0,1,2008,0,0,3,271063
13,23,1,1,2008,0,0,4,271064
25,25,0,1,2007,0,0,3,271065
5,18,0,2,0,1,0,0,271066
13,15,1,3,0,0,0,1,271067
14,28,1,1,2006,0,0,4,271068
6,20,1,1,2010,0,0,3,271069
2,18,0,1,2012,0,0,1,271070
13,22,0,1,2009,0,0,1,271071
19,20,0,1,2010,0,0,3,271072
13,27,0,1,2004,0,1,3,271073
17,21,0,1,2012,0,0,2,271074
2,18,0,1,2012,0,0,3,271075
19,29,1,1,2005,0,1,3,271076
6,46,0,3,0,0,1,5,271077
9,17,1,2,0,1,0,1,271078
13,19,1,3,0,0,0,2,271079
6,21,0,2,0,1,0,3,271080
11,36,0,3,0,0,2,1,271081
2,18,1,1,2012,0,0,3,271082
14,17,1,3,0,0,0,1,271083
6,25,1,1,2005,0,0,3,271084
17,16,0,2,0,2,0,1,271085
21,17,0,2,0,2,0,3,271086
11,16,0,3,0,0,0,3,271087
15,17,0,2,0,1,0,3,271088
13,18,0,1,2012,0,0,1,271089
19,17,0,2,0,2,0,3,271090
15,22,0,1,2009,0,0,3,271091
17,25,1,1,2005,0,0,3,271092
14,39,0,1,2004,0,0,3,271093
25,19,1,1,2011,0,0,1,271094
11,21,0,4,0,0,0,4,271095
16,19,0,1,2012,0,0,1,271096
19,17,0,2,0,2,0,1,271097
5,17,0,2,0,2,0,1,271098
11,16,0,3,0,0,0,1,271099
25,18,0,1,2012,0,0,1,271100
18,26,1,1,2005,0,0,3,271101
8,17,0,2,0,1,0,3,271102
25,17,1,2,0,1,0,3,271103
14,21,0,1,2009,0,0,3,271104
6,16,0,3,0,0,0,3,271105
26,16,1,3,0,0,0,2,271106
10,19,0,2,0,1,0,3,271107
10,22,0,1,2009,0,0,1,271108
25,17,1,2,0,1,0,1,271109
25,18,1,1,2012,0,0,1,271110
9,18,0,2,0,1,0,3,271111
25,26,0,1,2005,0,1,1,271112
17,17,0,3,0,0,0,3,271113
5,29,1,1,2005,0,0,3,271114
8,17,1,2,0,1,0,3,271115
19,17,0,3,0,0,0,1,271116
19,23,0,1,2008,0,0,3,271117
25,18,0,2,0,1,0,3,271118
13,21,1,1,2009,0,0,3,271119
8,18,0,1,2012,0,0,3,271120
19,16,1,3,0,0,0,1,271121
9,16,0,4,0,0,0,3,271122
19,17,0,2,0,1,0,3,271123
14,30,0,1,2005,0,1,3,271124
5,18,0,2,0,2,0,3,271125
5,17,1,2,0,2,0,1,271126
17,18,1,2,0,1,0,3,271127
6,20,1,1,2010,0,0,3,271128
7,18,1,2,0,1,0,3,271129
10,29,1,1,2004,0,1,2,271130
4,17,1,2,0,1,0,2,271131
4,20,0,1,2011,0,0,3,271132
6,22,0,1,2008,0,0,3,271133
10,31,0,1,2004,0,0,1,271134
18,22,1,1,2008,0,0,2,271135
8,22,0,1,2009,0,0,3,271136
7,17,0,3,0,0,0,2,271137
2,16,1,3,0,0,0,1,271138
25,18,0,2,0,2,0,1,271139
21,27,0,1,2004,0,0,1,271140
24,18,1,3,0,0,0,1,271141
25,38,1,1,2004,0,0,1,271142
13,19,1,1,2012,0,0,1,271143
14,27,0,1,2010,0,0,3,271144
19,26,0,1,2005,0,0,1,271145
9,17,0,2,0,1,0,0,271146
13,24,1,4,0,0,1,3,271147
16,18,1,4,0,0,0,1,271148
25,17,0,2,0,1,0,1,271149
25,18,0,2,0,1,0,3,271150
8,19,0,2,0,1,0,2,271151
13,19,0,1,2012,0,0,1,271152
22,16,1,3,0,0,0,3,271153
13,17,0,3,0,0,0,1,271154
14,19,0,1,2011,0,0,3,271155
6,21,1,4,0,0,0,3,271156
25,17,0,2,0,1,0,1,271157
11,19,1,2,0,1,0,3,271158
26,16,0,3,0,0,0,1,271159
6,18,0,2,0,1,0,3,271160
16,25,1,1,0,0,0,3,271161
13,17,1,2,0,1,0,1,271162
12,17,0,2,0,1,0,3,271163
19,17,0,1,2012,0,0,2,271164
25,17,0,2,0,1,0,1,271165
6,19,0,1,2012,0,0,3,271166
4,16,1,3,0,0,0,2,271167
25,17,1,3,0,0,0,1,271168
25,23,0,1,2011,0,0,2,271169
16,16,1,3,0,0,0,3,271170
9,35,0,1,2004,0,1,3,271171
13,17,1,2,0,1,0,3,271172
13,17,1,2,0,1,0,3,271173
18,18,1,2,0,1,0,1,271174
15,29,0,1,2004,0,1,3,271175
13,42,0,4,0,0,0,2,271176
13,16,0,3,0,0,0,3,271177
13,19,0,1,2012,0,0,1,271178
25,19,1,1,2011,0,0,1,271179
13,20,0,1,2011,0,0,2,271180
25,19,0,1,2011,0,0,1,271181
20,17,0,2,0,1,0,3,271182
6,16,1,3,0,0,0,3,271183
5,21,1,1,2009,0,0,3,271184
6,17,0,3,0,0,0,3,271185
16,17,0,2,0,1,0,3,271186
5,18,0,1,2012,0,0,3,271187
12,31,0,1,2004,0,1,3,271188
13,20,0,1,2011,0,0,3,271189
4,17,0,2,0,1,0,1,271190
11,16,0,3,0,0,0,1,271191
4,27,1,1,2007,0,0,3,271192
5,16,1,2,0,1,0,3,271193
25,17,0,1,2012,0,0,3,271194
10,17,0,3,0,0,0,3,271195
25,20,0,1,2011,0,0,1,271196
5,15,0,3,0,0,0,1,271197
13,17,0,2,0,1,0,1,271198
10,18,0,2,0,1,0,1,271199
11,16,0,2,0,1,0,1,271200
4,17,0,2,0,1,0,1,271201
9,17,0,3,0,0,0,3,271202
6,31,0,2,0,1,0,1,271203
17,15,1,3,0,0,0,0,271204
5,17,1,3,0,0,0,0,271205
19,20,1,4,0,0,0,3,271206
18,18,0,2,0,1,0,1,271207
22,45,0,1,2004,0,0,2,271208
25,23,1,1,2007,0,0,1,271209
6,19,1,1,2011,0,0,3,271210
16,21,1,1,2009,0,0,3,271211
25,45,0,1,2004,0,0,3,271212
18,36,0,3,0,0,0,2,271213
10,47,0,1,2004,0,0,1,271214
12,19,0,3,0,0,0,3,271215
19,19,0,2,0,1,0,3,271216
10,17,0,2,0,2,0,1,271217
14,23,1,1,2012,0,0,1,271218
6,16,0,4,0,0,0,3,271219
6,17,0,3,0,0,0,3,271220
5,18,0,2,0,1,0,2,271221
25,16,1,2,0,2,0,1,271222
9,19,0,1,2011,0,0,3,271223
5,20,1,1,2010,0,0,2,271224
11,17,0,3,0,0,0,2,271225
16,20,0,1,2009,0,0,1,271226
2,23,1,1,2007,0,0,3,271227
25,22,1,2,0,1,0,2,271228
14,19,0,1,2011,0,0,2,271229
20,25,0,1,2005,0,0,1,271230
4,30,1,1,2004,0,0,3,271231
15,18,0,2,0,1,0,3,271232
16,16,1,3,0,0,0,1,271233
25,33,0,1,2004,0,0,1,271234
21,23,0,1,2012,0,0,1,271235
15,19,0,1,2011,0,0,3,271236
15,19,1,1,2012,0,0,4,271237
10,17,0,2,0,1,0,3,271238
19,19,0,1,2011,0,0,2,271239
17,24,0,1,2011,0,0,3,271240
11,24,0,1,2011,0,0,3,271241
19,18,1,1,2012,0,0,3,271242
4,28,1,1,2004,0,0,3,271243
22,45,1,1,2004,0,1,2,271244
13,16,0,3,0,0,0,3,271245
5,16,0,3,0,0,0,3,271246
4,21,0,1,2009,0,0,5,271247
13,17,0,3,0,0,0,3,271248
4,17,0,2,0,1,0,3,271249
27,19,0,1,2012,0,0,2,271250
19,16,0,3,0,0,0,1,271251
11,35,1,1,2004,0,1,3,271252
16,17,0,3,0,0,0,1,271253
16,22,0,1,2008,0,0,1,271254
5,18,1,2,0,1,0,2,271255
13,17,0,2,0,1,0,3,271256
26,18,1,2,0,2,0,4,271257
13,19,1,2,0,1,0,1,271258
16,18,0,2,0,1,0,1,271259
14,26,0,2,0,1,0,3,271260
25,25,1,1,2005,0,0,1,271261
17,51,0,1,2004,0,1,1,271262
8,20,0,1,2012,0,0,3,271263
13,20,0,1,2010,0,0,1,271264
6,19,0,1,2012,0,0,4,271265
13,16,1,3,0,0,0,4,271266
6,32,0,1,2004,0,0,3,271267
20,20,1,1,2010,0,0,3,271268
19,19,1,1,2012,0,0,1,271269
11,21,1,4,0,0,0,2,271270
17,17,1,2,0,2,0,2,271271
5,17,1,2,0,2,0,3,271272
13,20,0,4,0,0,0,3,271273
25,17,0,2,0,1,0,3,271274
12,24,0,1,2008,0,0,2,271275
10,18,0,2,0,1,0,3,271276
11,18,0,3,0,0,0,3,271277
6,17,1,3,0,0,0,3,271278
25,18,0,1,2012,0,0,0,271279
25,17,1,2,0,1,0,1,271280
2,34,1,1,2004,0,0,3,271281
25,26,1,1,2005,0,0,3,271282
5,21,0,1,2011,0,1,2,271283
17,24,0,1,2008,0,0,3,271284
6,17,0,1,2012,0,0,3,271285
25,19,1,2,0,2,0,1,271286
8,16,1,3,0,0,0,3,271287
13,19,0,1,2012,0,0,2,271288
21,18,0,1,2012,0,0,1,271289
17,24,0,1,2006,0,0,3,271290
21,25,1,1,2005,0,0,1,271291
11,16,0,3,0,0,0,3,271292
13,17,0,2,0,1,0,3,271293
26,27,0,1,2005,0,1,3,271294
19,17,0,2,0,2,0,1,271295
14,23,0,1,2010,0,0,3,271296
13,20,0,1,2010,0,0,1,271297
6,22,1,1,2008,0,0,3,271298
13,18,0,2,0,1,0,3,271299
25,21,1,1,2009,0,0,4,271300
6,18,1,2,0,1,0,3,271301
4,18,1,2,0,1,0,1,271302
25,17,0,3,0,0,0,3,271303
27,19,0,3,0,0,0,3,271304
25,18,1,2,0,1,0,3,271305
7,18,1,2,0,1,0,1,271306
15,20,1,3,0,0,0,3,271307
10,25,0,1,2007,0,0,2,271308
20,40,0,1,2004,0,0,1,271309
25,23,1,1,2011,0,0,2,271310
16,18,1,4,0,0,0,3,271311
25,20,1,1,2010,0,0,1,271312
13,18,0,2,0,1,0,2,271313
20,25,0,1,2006,0,0,1,271314
25,18,1,2,0,2,0,3,271315
6,16,1,3,0,0,0,3,271316
5,19,1,2,0,1,0,3,271317
20,18,0,1,2012,0,0,3,271318
4,40,0,2,0,1,1,3,271319
26,23,0,1,2007,0,0,2,271320
25,18,0,1,2012,0,0,3,271321
19,16,0,3,0,0,0,0,271322
19,16,0,3,0,0,0,1,271323
25,19,0,1,2011,0,0,1,271324
16,15,0,3,0,0,0,1,271325
6,16,1,3,0,0,0,2,271326
8,18,1,2,0,1,0,3,271327
15,25,1,1,2007,0,0,1,271328
9,17,0,2,0,1,0,3,271329
5,24,1,1,2009,0,0,0,271330
21,17,0,1,2012,0,0,1,271331
25,21,1,1,2009,0,0,1,271332
5,16,1,3,0,0,0,1,271333
24,24,1,1,2006,0,0,1,271334
27,18,0,1,2011,0,0,3,271335
13,23,1,1,2009,0,0,3,271336
17,16,1,2,0,1,0,3,271337
14,23,0,1,2010,0,0,3,271338
6,16,1,3,0,0,0,1,271339
9,17,0,3,0,0,0,1,271340
20,43,1,1,2004,0,1,3,271341
21,17,1,2,0,2,0,1,271342
25,17,0,2,0,2,0,1,271343
2,16,0,3,0,0,0,3,271344
27,20,1,1,2010,0,0,1,271345
25,17,1,2,0,1,0,1,271346
25,22,0,1,2008,0,0,1,271347
6,18,0,2,0,1,0,1,271348
21,18,0,3,0,0,0,1,271349
25,30,0,1,2004,0,0,3,271350
5,16,1,3,0,0,0,3,271351
16,16,0,2,0,1,0,1,271352
15,14,1,3,0,0,0,3,271353
21,18,0,1,2012,0,0,1,271354
15,20,0,1,2010,0,0,3,271355
5,17,1,2,0,1,0,3,271356
24,15,1,3,0,0,0,3,271357
25,19,0,2,0,1,0,3,271358
16,17,1,2,0,1,0,3,271359
7,38,1,1,2005,0,0,3,271360
19,18,0,2,0,1,0,3,271361
13,20,0,1,2010,0,0,2,271362
11,16,1,3,0,0,0,1,271363
7,17,0,2,0,1,0,3,271364
13,17,0,2,0,1,0,1,271365
16,18,1,1,2012,0,0,3,271366
15,18,1,3,0,0,0,3,271367
18,36,1,1,2007,0,0,1,271368
25,31,0,1,2004,0,1,1,271369
8,16,0,3,0,0,0,3,271370
11,19,1,3,0,0,0,1,271371
5,17,1,2,0,2,0,1,271372
